Year,Region,Hour,Fuel,value
2040,DE,64,Heat,7.938
2050,DE,64,Heat,8.3349
2020,FR,64,Heat,2.016
2030,FR,64,Heat,2.1168
2040,FR,64,Heat,2.22264
2050,FR,64,Heat,2.333772
2020,NO,64,Heat,0.98
2030,NO,64,Heat,1.029
2040,NO,64,Heat,1.08045
2050,NO,64,Heat,1.1344725
2020,DK,64,Heat,2.616
2030,DK,64,Heat,2.7468
2040,DK,64,Heat,2.88414
2050,DK,64,Heat,3.028347
2020,UK,64,Heat,5.301
2030,UK,64,Heat,5.56605
2040,UK,64,Heat,5.844352499999999
2050,UK,64,Heat,6.1365701249999995
2020,DE,64,Coal,0.0
2030,DE,64,Coal,0.0
2040,DE,64,Coal,0.0
2050,DE,64,Coal,0.0
2020,FR,64,Coal,0.0
2030,FR,64,Coal,0.0
2040,FR,64,Coal,0.0
2050,FR,64,Coal,0.0
2020,NO,64,Coal,0.0
2030,NO,64,Coal,0.0
2040,NO,64,Coal,0.0
2050,NO,64,Coal,0.0
2020,DK,64,Coal,0.0
2030,DK,64,Coal,0.0
2040,DK,64,Coal,0.0
2050,DK,64,Coal,0.0
2020,UK,64,Coal,0.0
2030,UK,64,Coal,0.0
2040,UK,64,Coal,0.0
2050,UK,64,Coal,0.0
2020,DE,64,Gas,0.0
2030,DE,64,Gas,0.0
2040,DE,64,Gas,0.0
2050,DE,64,Gas,0.0
2020,FR,64,Gas,0.0
2030,FR,64,Gas,0.0
2040,FR,64,Gas,0.0
2050,FR,64,Gas,0.0
2020,NO,64,Gas,0.0
2030,NO,64,Gas,0.0
2040,NO,64,Gas,0.0
2050,NO,64,Gas,0.0
2020,DK,64,Gas,0.0
2030,DK,64,Gas,0.0
2040,DK,64,Gas,0.0
2050,DK,64,Gas,0.0
2020,UK,64,Gas,0.0
2030,UK,64,Gas,0.0
2040,UK,64,Gas,0.0
2050,UK,64,Gas,0.0
2020,DE,64,H2,10.0
2030,DE,64,H2,12.5
2040,DE,64,H2,15.625
2050,DE,64,H2,19.53125
2020,FR,64,H2,8.333333333333334
2030,FR,64,H2,10.416666666666666
2040,FR,64,H2,13.020833333333334
2050,FR,64,H2,16.276041666666668
2020,NO,64,H2,2.5
2030,NO,64,H2,3.125
2040,NO,64,H2,3.90625
2050,NO,64,H2,4.8828125
2020,DK,64,H2,1.6666666666666667
2030,DK,64,H2,2.0833333333333335
2040,DK,64,H2,2.6041666666666665
2050,DK,64,H2,3.2552083333333335
2020,UK,64,H2,6.666666666666667
2030,UK,64,H2,8.333333333333334
2040,UK,64,H2,10.416666666666666
2050,UK,64,H2,13.020833333333334
2020,DE,64,Mobility,1.476
2030,DE,64,Mobility,1.6974
2040,DE,64,Mobility,1.95201
2050,DE,64,Mobility,2.2448115
2020,FR,64,Mobility,1.23
2030,FR,64,Mobility,1.4144999999999999
2040,FR,64,Mobility,1.6266749999999999
2050,FR,64,Mobility,1.87067625
2020,NO,64,Mobility,0.20295
2030,NO,64,Mobility,0.2333925
2040,NO,64,Mobility,0.268401375
2050,NO,64,Mobility,0.30866158125
2020,DK,64,Mobility,0.22139999999999999
2030,DK,64,Mobility,0.25461
2040,DK,64,Mobility,0.2928015
2050,DK,64,Mobility,0.33672172499999997
2020,UK,64,Mobility,1.107
2030,UK,64,Mobility,1.27305
2040,UK,64,Mobility,1.4640075
2050,UK,64,Mobility,1.6836086249999997
2020,DE,64,Biomass,0.0
2030,DE,64,Biomass,0.0
2040,DE,64,Biomass,0.0
2050,DE,64,Biomass,0.0
2020,FR,64,Biomass,0.0
2030,FR,64,Biomass,0.0
2040,FR,64,Biomass,0.0
2050,FR,64,Biomass,0.0
2020,NO,64,Biomass,0.0
2030,NO,64,Biomass,0.0
2040,NO,64,Biomass,0.0
2050,NO,64,Biomass,0.0
2020,DK,64,Biomass,0.0
2030,DK,64,Biomass,0.0
2040,DK,64,Biomass,0.0
2050,DK,64,Biomass,0.0
2020,UK,64,Biomass,0.0
2030,UK,64,Biomass,0.0
2040,UK,64,Biomass,0.0
2050,UK,64,Biomass,0.0
2020,DE,65,Power,20.7
2030,DE,65,Power,22.77
2040,DE,65,Power,25.047
2050,DE,65,Power,27.5517
2020,FR,65,Power,28.900000000000002
2030,FR,65,Power,31.790000000000003
2040,FR,65,Power,34.969
2050,FR,65,Power,38.465900000000005
2020,NO,65,Power,7.462
2030,NO,65,Power,8.2082
2040,NO,65,Power,9.02902
2050,NO,65,Power,9.931922
2020,DK,65,Power,4.5280000000000005
2030,DK,65,Power,4.9808
2040,DK,65,Power,5.47888
2050,DK,65,Power,6.026768
2020,UK,65,Power,17.198999999999998
2030,UK,65,Power,18.9189
2040,UK,65,Power,20.81079
2050,UK,65,Power,22.891869
2020,DE,65,Heat,7.308000000000001
2030,DE,65,Heat,7.673400000000001
2040,DE,65,Heat,8.057070000000001
2050,DE,65,Heat,8.4599235
2020,FR,65,Heat,2.052
2030,FR,65,Heat,2.1546
2040,FR,65,Heat,2.26233
2050,FR,65,Heat,2.3754465000000002
2020,NO,65,Heat,1.1199999999999999
2030,NO,65,Heat,1.176
2040,NO,65,Heat,1.2348
2050,NO,65,Heat,1.29654
2020,DK,65,Heat,3.024
2030,DK,65,Heat,3.1752000000000002
2040,DK,65,Heat,3.3339600000000003
2050,DK,65,Heat,3.5006580000000005
2020,UK,65,Heat,5.518
2030,UK,65,Heat,5.7939
2040,UK,65,Heat,6.083595
2050,UK,65,Heat,6.387774749999999
2020,DE,65,Coal,0.0
2030,DE,65,Coal,0.0
2040,DE,65,Coal,0.0
2050,DE,65,Coal,0.0
2020,FR,65,Coal,0.0
2030,FR,65,Coal,0.0
2040,FR,65,Coal,0.0
2050,FR,65,Coal,0.0
2020,NO,65,Coal,0.0
2030,NO,65,Coal,0.0
2040,NO,65,Coal,0.0
2050,NO,65,Coal,0.0
2020,DK,65,Coal,0.0
2030,DK,65,Coal,0.0
2040,DK,65,Coal,0.0
2050,DK,65,Coal,0.0
2020,UK,65,Coal,0.0
2030,UK,65,Coal,0.0
2040,UK,65,Coal,0.0
2050,UK,65,Coal,0.0
2020,DE,65,Gas,0.0
2030,DE,65,Gas,0.0
2040,DE,65,Gas,0.0
2050,DE,65,Gas,0.0
2020,FR,65,Gas,0.0
2030,FR,65,Gas,0.0
2040,FR,65,Gas,0.0
2050,FR,65,Gas,0.0
2020,NO,65,Gas,0.0
2030,NO,65,Gas,0.0
2040,NO,65,Gas,0.0
2050,NO,65,Gas,0.0
2020,DK,65,Gas,0.0
2030,DK,65,Gas,0.0
2040,DK,65,Gas,0.0
2050,DK,65,Gas,0.0
2020,UK,65,Gas,0.0
2030,UK,65,Gas,0.0
2040,UK,65,Gas,0.0
2050,UK,65,Gas,0.0
2020,DE,65,H2,10.0
2030,DE,65,H2,12.5
2040,DE,65,H2,15.625
2050,DE,65,H2,19.53125
2020,FR,65,H2,8.333333333333334
2030,FR,65,H2,10.416666666666666
2040,FR,65,H2,13.020833333333334
2050,FR,65,H2,16.276041666666668
2020,NO,65,H2,2.5
2030,NO,65,H2,3.125
2040,NO,65,H2,3.90625
2050,NO,65,H2,4.8828125
2020,DK,65,H2,1.6666666666666667
2030,DK,65,H2,2.0833333333333335
2040,DK,65,H2,2.6041666666666665
2050,DK,65,H2,3.2552083333333335
2020,UK,65,H2,6.666666666666667
2030,UK,65,H2,8.333333333333334
2040,UK,65,H2,10.416666666666666
2050,UK,65,H2,13.020833333333334
2020,DE,65,Mobility,1.2240000000000002
2030,DE,65,Mobility,1.4076000000000002
2040,DE,65,Mobility,1.61874
2050,DE,65,Mobility,1.8615510000000002
2020,FR,65,Mobility,1.02
2030,FR,65,Mobility,1.173
2040,FR,65,Mobility,1.34895
2050,FR,65,Mobility,1.5512925000000002
2020,NO,65,Mobility,0.1683
2030,NO,65,Mobility,0.19354500000000002
2040,NO,65,Mobility,0.22257675000000002
2050,NO,65,Mobility,0.2559632625
2020,DK,65,Mobility,0.1836
2030,DK,65,Mobility,0.21114000000000002
2040,DK,65,Mobility,0.24281100000000003
2050,DK,65,Mobility,0.27923265
2020,UK,65,Mobility,0.918
2030,UK,65,Mobility,1.0557
2040,UK,65,Mobility,1.214055
2050,UK,65,Mobility,1.39616325
2020,DE,65,Biomass,0.0
2030,DE,65,Biomass,0.0
2040,DE,65,Biomass,0.0
2050,DE,65,Biomass,0.0
2020,FR,65,Biomass,0.0
2030,FR,65,Biomass,0.0
2040,FR,65,Biomass,0.0
2050,FR,65,Biomass,0.0
2020,NO,65,Biomass,0.0
2030,NO,65,Biomass,0.0
2040,NO,65,Biomass,0.0
2050,NO,65,Biomass,0.0
2020,DK,65,Biomass,0.0
2030,DK,65,Biomass,0.0
2040,DK,65,Biomass,0.0
2050,DK,65,Biomass,0.0
2020,UK,65,Biomass,0.0
2030,UK,65,Biomass,0.0
2040,UK,65,Biomass,0.0
2050,UK,65,Biomass,0.0
2020,DE,66,Power,18.252
2030,DE,66,Power,20.077199999999998
2040,DE,66,Power,22.08492
2050,DE,66,Power,24.293412
2020,FR,66,Power,24.650000000000002
2030,FR,66,Power,27.115000000000002
2040,FR,66,Power,29.826500000000003
2050,FR,66,Power,32.80915
2020,NO,66,Power,7.112
2030,NO,66,Power,7.823200000000001
2040,NO,66,Power,8.60552
2050,NO,66,Power,9.466072
2020,DK,66,Power,3.888
2030,DK,66,Power,4.2768
2040,DK,66,Power,4.704479999999999
2050,DK,66,Power,5.1749279999999995
2020,UK,66,Power,14.418000000000001
2030,UK,66,Power,15.8598
2040,UK,66,Power,17.44578
2050,UK,66,Power,19.190358
2020,DE,66,Heat,7.56
2030,DE,66,Heat,7.938
2040,DE,66,Heat,8.3349
2050,DE,66,Heat,8.751645
2020,FR,66,Heat,2.1359999999999997
2030,FR,66,Heat,2.2428
2040,FR,66,Heat,2.35494
2050,FR,66,Heat,2.472687
2020,NO,66,Heat,1.244
2030,NO,66,Heat,1.3062
2040,NO,66,Heat,1.37151
2050,NO,66,Heat,1.4400855
2020,DK,66,Heat,3.372
2030,DK,66,Heat,3.5406
2040,DK,66,Heat,3.71763
2050,DK,66,Heat,3.9035115000000005
2020,UK,66,Heat,5.859
2030,UK,66,Heat,6.15195
2040,UK,66,Heat,6.4595475
2050,UK,66,Heat,6.782524874999999
2020,DE,66,Coal,0.0
2030,DE,66,Coal,0.0
2040,DE,66,Coal,0.0
2050,DE,66,Coal,0.0
2020,FR,66,Coal,0.0
2030,FR,66,Coal,0.0
2040,FR,66,Coal,0.0
2050,FR,66,Coal,0.0
2020,NO,66,Coal,0.0
2030,NO,66,Coal,0.0
2040,NO,66,Coal,0.0
2050,NO,66,Coal,0.0
2020,DK,66,Coal,0.0
2030,DK,66,Coal,0.0
2040,DK,66,Coal,0.0
2050,DK,66,Coal,0.0
2020,UK,66,Coal,0.0
2030,UK,66,Coal,0.0
2040,UK,66,Coal,0.0
2050,UK,66,Coal,0.0
2020,DE,66,Gas,0.0
2030,DE,66,Gas,0.0
2040,DE,66,Gas,0.0
2050,DE,66,Gas,0.0
2020,FR,66,Gas,0.0
2030,FR,66,Gas,0.0
2040,FR,66,Gas,0.0
2050,FR,66,Gas,0.0
2020,NO,66,Gas,0.0
2030,NO,66,Gas,0.0
2040,NO,66,Gas,0.0
2050,NO,66,Gas,0.0
2020,DK,66,Gas,0.0
2030,DK,66,Gas,0.0
2040,DK,66,Gas,0.0
2050,DK,66,Gas,0.0
2020,UK,66,Gas,0.0
2030,UK,66,Gas,0.0
2040,UK,66,Gas,0.0
2050,UK,66,Gas,0.0
2020,DE,66,H2,10.0
2030,DE,66,H2,12.5
2040,DE,66,H2,15.625
2050,DE,66,H2,19.53125
2020,FR,66,H2,8.333333333333334
2030,FR,66,H2,10.416666666666666
2040,FR,66,H2,13.020833333333334
2050,FR,66,H2,16.276041666666668
2020,NO,66,H2,2.5
2030,NO,66,H2,3.125
2040,NO,66,H2,3.90625
2050,NO,66,H2,4.8828125
2020,DK,66,H2,1.6666666666666667
2030,DK,66,H2,2.0833333333333335
2040,DK,66,H2,2.6041666666666665
2050,DK,66,H2,3.2552083333333335
2020,UK,66,H2,6.666666666666667
2030,UK,66,H2,8.333333333333334
2040,UK,66,H2,10.416666666666666
2050,UK,66,H2,13.020833333333334
2020,DE,66,Mobility,1.2240000000000002
2030,DE,66,Mobility,1.4076000000000002
2040,DE,66,Mobility,1.61874
2050,DE,66,Mobility,1.8615510000000002
2020,FR,66,Mobility,1.02
2030,FR,66,Mobility,1.173
2040,FR,66,Mobility,1.34895
2050,FR,66,Mobility,1.5512925000000002
2020,NO,66,Mobility,0.1683
2030,NO,66,Mobility,0.19354500000000002
2040,NO,66,Mobility,0.22257675000000002
2050,NO,66,Mobility,0.2559632625
2020,DK,66,Mobility,0.1836
2030,DK,66,Mobility,0.21114000000000002
2040,DK,66,Mobility,0.24281100000000003
2050,DK,66,Mobility,0.27923265
2020,UK,66,Mobility,0.918
2030,UK,66,Mobility,1.0557
2040,UK,66,Mobility,1.214055
2050,UK,66,Mobility,1.39616325
2020,DE,66,Biomass,0.0
2030,DE,66,Biomass,0.0
2040,DE,66,Biomass,0.0
2050,DE,66,Biomass,0.0
2020,FR,66,Biomass,0.0
2030,FR,66,Biomass,0.0
2040,FR,66,Biomass,0.0
2050,FR,66,Biomass,0.0
2020,NO,66,Biomass,0.0
2030,NO,66,Biomass,0.0
2040,NO,66,Biomass,0.0
2050,NO,66,Biomass,0.0
2020,DK,66,Biomass,0.0
2030,DK,66,Biomass,0.0
2040,DK,66,Biomass,0.0
2050,DK,66,Biomass,0.0
2020,UK,66,Biomass,0.0
2030,UK,66,Biomass,0.0
2040,UK,66,Biomass,0.0
2050,UK,66,Biomass,0.0
2020,DE,67,Power,18.72
2030,DE,67,Power,20.592
2040,DE,67,Power,22.6512
2050,DE,67,Power,24.916320000000002
2020,FR,67,Power,24.25
2030,FR,67,Power,26.675
2040,FR,67,Power,29.3425
2050,FR,67,Power,32.27675
2020,NO,67,Power,6.986
2030,NO,67,Power,7.6846
2040,NO,67,Power,8.453059999999999
2050,NO,67,Power,9.298366
2020,DK,67,Power,3.784
2030,DK,67,Power,4.1624
2040,DK,67,Power,4.57864
2050,DK,67,Power,5.036504
2020,UK,67,Power,13.581
2030,UK,67,Power,14.9391
2040,UK,67,Power,16.43301
2050,UK,67,Power,18.076310999999997
2020,DE,67,Heat,6.588
2030,DE,67,Heat,6.9174
2040,DE,67,Heat,7.26327
2050,DE,67,Heat,7.6264335
2020,FR,67,Heat,2.256
2030,FR,67,Heat,2.3688
2040,FR,67,Heat,2.48724
2050,FR,67,Heat,2.611602
2020,NO,67,Heat,1.316
2030,NO,67,Heat,1.3818
2040,NO,67,Heat,1.45089
2050,NO,67,Heat,1.5234345
2020,DK,67,Heat,3.564
2030,DK,67,Heat,3.7422
2040,DK,67,Heat,3.92931
2050,DK,67,Heat,4.1257755000000005
2020,UK,67,Heat,6.386000000000001
2030,UK,67,Heat,6.7053
2040,UK,67,Heat,7.040565000000001
2050,UK,67,Heat,7.39259325
2020,DE,67,Coal,0.0
2030,DE,67,Coal,0.0
2040,DE,67,Coal,0.0
2050,DE,67,Coal,0.0
2020,FR,67,Coal,0.0
2030,FR,67,Coal,0.0
2040,FR,67,Coal,0.0
2050,FR,67,Coal,0.0
2020,NO,67,Coal,0.0
2030,NO,67,Coal,0.0
2040,NO,67,Coal,0.0
2050,NO,67,Coal,0.0
2020,DK,67,Coal,0.0
2030,DK,67,Coal,0.0
2040,DK,67,Coal,0.0
2050,DK,67,Coal,0.0
2020,UK,67,Coal,0.0
2030,UK,67,Coal,0.0
2040,UK,67,Coal,0.0
2050,UK,67,Coal,0.0
2020,DE,67,Gas,0.0
2030,DE,67,Gas,0.0
2040,DE,67,Gas,0.0
2050,DE,67,Gas,0.0
2020,FR,67,Gas,0.0
2030,FR,67,Gas,0.0
2040,FR,67,Gas,0.0
2050,FR,67,Gas,0.0
2020,NO,67,Gas,0.0
2030,NO,67,Gas,0.0
2040,NO,67,Gas,0.0
2050,NO,67,Gas,0.0
2020,DK,67,Gas,0.0
2030,DK,67,Gas,0.0
2040,DK,67,Gas,0.0
2050,DK,67,Gas,0.0
2020,UK,67,Gas,0.0
2030,UK,67,Gas,0.0
2040,UK,67,Gas,0.0
2050,UK,67,Gas,0.0
2020,DE,67,H2,10.0
2030,DE,67,H2,12.5
2040,DE,67,H2,15.625
2050,DE,67,H2,19.53125
2020,FR,67,H2,8.333333333333334
2030,FR,67,H2,10.416666666666666
2040,FR,67,H2,13.020833333333334
2050,FR,67,H2,16.276041666666668
2020,NO,67,H2,2.5
2030,NO,67,H2,3.125
2040,NO,67,H2,3.90625
2050,NO,67,H2,4.8828125
2020,DK,67,H2,1.6666666666666667
2030,DK,67,H2,2.0833333333333335
2040,DK,67,H2,2.6041666666666665
2050,DK,67,H2,3.2552083333333335
2020,UK,67,H2,6.666666666666667
2030,UK,67,H2,8.333333333333334
2040,UK,67,H2,10.416666666666666
2050,UK,67,H2,13.020833333333334
2020,DE,67,Mobility,1.476
2030,DE,67,Mobility,1.6974
2040,DE,67,Mobility,1.95201
2050,DE,67,Mobility,2.2448115
2020,FR,67,Mobility,1.23
2030,FR,67,Mobility,1.4144999999999999
2040,FR,67,Mobility,1.6266749999999999
2050,FR,67,Mobility,1.87067625
2020,NO,67,Mobility,0.20295
2030,NO,67,Mobility,0.2333925
2040,NO,67,Mobility,0.268401375
2050,NO,67,Mobility,0.30866158125
2020,DK,67,Mobility,0.22139999999999999
2030,DK,67,Mobility,0.25461
2040,DK,67,Mobility,0.2928015
2050,DK,67,Mobility,0.33672172499999997
2020,UK,67,Mobility,1.107
2030,UK,67,Mobility,1.27305
2040,UK,67,Mobility,1.4640075
2050,UK,67,Mobility,1.6836086249999997
2020,DE,67,Biomass,0.0
2030,DE,67,Biomass,0.0
2040,DE,67,Biomass,0.0
2050,DE,67,Biomass,0.0
2020,FR,67,Biomass,0.0
2030,FR,67,Biomass,0.0
2040,FR,67,Biomass,0.0
2050,FR,67,Biomass,0.0
2020,NO,67,Biomass,0.0
2030,NO,67,Biomass,0.0
2040,NO,67,Biomass,0.0
2050,NO,67,Biomass,0.0
2020,DK,67,Biomass,0.0
2030,DK,67,Biomass,0.0
2040,DK,67,Biomass,0.0
2050,DK,67,Biomass,0.0
2020,UK,67,Biomass,0.0
2030,UK,67,Biomass,0.0
2040,UK,67,Biomass,0.0
2050,UK,67,Biomass,0.0
2020,DE,68,Power,18.252
2030,DE,68,Power,20.077199999999998
2040,DE,68,Power,22.08492
2050,DE,68,Power,24.293412
2020,FR,68,Power,22.0
2030,FR,68,Power,24.200000000000003
2040,FR,68,Power,26.62
2050,FR,68,Power,29.282
2020,NO,68,Power,6.859999999999999
2030,NO,68,Power,7.545999999999999
2040,NO,68,Power,8.3006
2050,NO,68,Power,9.13066
2020,DK,68,Power,3.6159999999999997
2030,DK,68,Power,3.9776
2040,DK,68,Power,4.37536
2050,DK,68,Power,4.812895999999999
2020,UK,68,Power,12.393
2030,UK,68,Power,13.6323
2040,UK,68,Power,14.99553
2050,UK,68,Power,16.495083
2020,DE,68,Heat,6.048
2030,DE,68,Heat,6.3504000000000005
2040,DE,68,Heat,6.6679200000000005
2050,DE,68,Heat,7.001316
2020,FR,68,Heat,2.424
2030,FR,68,Heat,2.5452
2040,FR,68,Heat,2.67246
2050,FR,68,Heat,2.806083
2020,NO,68,Heat,1.376
2030,NO,68,Heat,1.4447999999999999
2040,NO,68,Heat,1.51704
2050,NO,68,Heat,1.592892
2020,DK,68,Heat,3.7199999999999998
2030,DK,68,Heat,3.9059999999999997
2040,DK,68,Heat,4.1013
2050,DK,68,Heat,4.306365
2020,UK,68,Heat,7.037
2030,UK,68,Heat,7.38885
2040,UK,68,Heat,7.7582925
2050,UK,68,Heat,8.146207124999998
2020,DE,68,Coal,0.0
2030,DE,68,Coal,0.0
2040,DE,68,Coal,0.0
2050,DE,68,Coal,0.0
2020,FR,68,Coal,0.0
2030,FR,68,Coal,0.0
2040,FR,68,Coal,0.0
2050,FR,68,Coal,0.0
2020,NO,68,Coal,0.0
2030,NO,68,Coal,0.0
2040,NO,68,Coal,0.0
2050,NO,68,Coal,0.0
2020,DK,68,Coal,0.0
2030,DK,68,Coal,0.0
2040,DK,68,Coal,0.0
2050,DK,68,Coal,0.0
2020,UK,68,Coal,0.0
2030,UK,68,Coal,0.0
2040,UK,68,Coal,0.0
2050,UK,68,Coal,0.0
2020,DE,68,Gas,0.0
2030,DE,68,Gas,0.0
2040,DE,68,Gas,0.0
2050,DE,68,Gas,0.0
2020,FR,68,Gas,0.0
2030,FR,68,Gas,0.0
2040,FR,68,Gas,0.0
2050,FR,68,Gas,0.0
2020,NO,68,Gas,0.0
2030,NO,68,Gas,0.0
2040,NO,68,Gas,0.0
2050,NO,68,Gas,0.0
2020,DK,68,Gas,0.0
2030,DK,68,Gas,0.0
2040,DK,68,Gas,0.0
2050,DK,68,Gas,0.0
2020,UK,68,Gas,0.0
2030,UK,68,Gas,0.0
2040,UK,68,Gas,0.0
2050,UK,68,Gas,0.0
2020,DE,68,H2,10.0
2030,DE,68,H2,12.5
2040,DE,68,H2,15.625
2050,DE,68,H2,19.53125
2020,FR,68,H2,8.333333333333334
2030,FR,68,H2,10.416666666666666
2040,FR,68,H2,13.020833333333334
2050,FR,68,H2,16.276041666666668
2020,NO,68,H2,2.5
2030,NO,68,H2,3.125
2040,NO,68,H2,3.90625
2050,NO,68,H2,4.8828125
2020,DK,68,H2,1.6666666666666667
2030,DK,68,H2,2.0833333333333335
2040,DK,68,H2,2.6041666666666665
2050,DK,68,H2,3.2552083333333335
2020,UK,68,H2,6.666666666666667
2030,UK,68,H2,8.333333333333334
2040,UK,68,H2,10.416666666666666
2050,UK,68,H2,13.020833333333334
2020,DE,68,Mobility,2.1359999999999997
2030,DE,68,Mobility,2.4564
2040,DE,68,Mobility,2.8248599999999997
2050,DE,68,Mobility,3.248589
2020,FR,68,Mobility,1.7799999999999998
2030,FR,68,Mobility,2.0469999999999997
2040,FR,68,Mobility,2.35405
2050,FR,68,Mobility,2.7071574999999997
2020,NO,68,Mobility,0.29369999999999996
2030,NO,68,Mobility,0.33775499999999997
2040,NO,68,Mobility,0.38841824999999996
2050,NO,68,Mobility,0.4466809875
2020,DK,68,Mobility,0.32039999999999996
2030,DK,68,Mobility,0.36845999999999995
2040,DK,68,Mobility,0.423729
2050,DK,68,Mobility,0.48728835
2020,UK,68,Mobility,1.6019999999999999
2030,UK,68,Mobility,1.8422999999999998
2040,UK,68,Mobility,2.118645
2050,UK,68,Mobility,2.4364417499999997
2020,DE,68,Biomass,0.0
2030,DE,68,Biomass,0.0
2040,DE,68,Biomass,0.0
2050,DE,68,Biomass,0.0
2020,FR,68,Biomass,0.0
2030,FR,68,Biomass,0.0
2040,FR,68,Biomass,0.0
2050,FR,68,Biomass,0.0
2020,NO,68,Biomass,0.0
2030,NO,68,Biomass,0.0
2040,NO,68,Biomass,0.0
2050,NO,68,Biomass,0.0
2020,DK,68,Biomass,0.0
2030,DK,68,Biomass,0.0
2040,DK,68,Biomass,0.0
2050,DK,68,Biomass,0.0
2020,UK,68,Biomass,0.0
2030,UK,68,Biomass,0.0
2040,UK,68,Biomass,0.0
2050,UK,68,Biomass,0.0
2020,DE,69,Power,20.016
2030,DE,69,Power,22.017599999999998
2040,DE,69,Power,24.219359999999998
2050,DE,69,Power,26.641296
2020,FR,69,Power,22.4
2030,FR,69,Power,24.639999999999997
2040,FR,69,Power,27.104
2050,FR,69,Power,29.8144
2020,NO,69,Power,6.832
2030,NO,69,Power,7.5152
2040,NO,69,Power,8.26672
2050,NO,69,Power,9.093392
2020,DK,69,Power,3.8080000000000003
2030,DK,69,Power,4.1888000000000005
2040,DK,69,Power,4.60768
2050,DK,69,Power,5.068448
2020,UK,69,Power,12.258
2030,UK,69,Power,13.483799999999999
2040,UK,69,Power,14.83218
2050,UK,69,Power,16.315398
2020,DE,69,Heat,6.0120000000000005
2030,DE,69,Heat,6.3126
2040,DE,69,Heat,6.62823
2050,DE,69,Heat,6.9596415
2020,FR,69,Heat,2.6999999999999997
2030,FR,69,Heat,2.835
2040,FR,69,Heat,2.9767499999999996
2050,FR,69,Heat,3.1255875
2020,NO,69,Heat,1.424
2030,NO,69,Heat,1.4951999999999999
2040,NO,69,Heat,1.5699599999999998
2050,NO,69,Heat,1.648458
2020,DK,69,Heat,3.8520000000000003
2030,DK,69,Heat,4.0446
2040,DK,69,Heat,4.24683
2050,DK,69,Heat,4.459171500000001
2020,UK,69,Heat,7.905
2030,UK,69,Heat,8.30025
2040,UK,69,Heat,8.715262500000001
2050,UK,69,Heat,9.151025625
2020,DE,69,Coal,0.0
2030,DE,69,Coal,0.0
2040,DE,69,Coal,0.0
2050,DE,69,Coal,0.0
2020,FR,69,Coal,0.0
2030,FR,69,Coal,0.0
2040,FR,69,Coal,0.0
2050,FR,69,Coal,0.0
2020,NO,69,Coal,0.0
2030,NO,69,Coal,0.0
2040,NO,69,Coal,0.0
2050,NO,69,Coal,0.0
2020,DK,69,Coal,0.0
2030,DK,69,Coal,0.0
2040,DK,69,Coal,0.0
2050,DK,69,Coal,0.0
2020,UK,69,Coal,0.0
2030,UK,69,Coal,0.0
2040,UK,69,Coal,0.0
2050,UK,69,Coal,0.0
2020,DE,69,Gas,0.0
2030,DE,69,Gas,0.0
2040,DE,69,Gas,0.0
2050,DE,69,Gas,0.0
2020,FR,69,Gas,0.0
2030,FR,69,Gas,0.0
2040,FR,69,Gas,0.0
2050,FR,69,Gas,0.0
2020,NO,69,Gas,0.0
2030,NO,69,Gas,0.0
2040,NO,69,Gas,0.0
2050,NO,69,Gas,0.0
2020,DK,69,Gas,0.0
2030,DK,69,Gas,0.0
2040,DK,69,Gas,0.0
2050,DK,69,Gas,0.0
2020,UK,69,Gas,0.0
2030,UK,69,Gas,0.0
2040,UK,69,Gas,0.0
2050,UK,69,Gas,0.0
2020,DE,69,H2,10.0
2030,DE,69,H2,12.5
2040,DE,69,H2,15.625
2050,DE,69,H2,19.53125
2020,FR,69,H2,8.333333333333334
2030,FR,69,H2,10.416666666666666
2040,FR,69,H2,13.020833333333334
2050,FR,69,H2,16.276041666666668
2020,NO,69,H2,2.5
2030,NO,69,H2,3.125
2040,NO,69,H2,3.90625
2050,NO,69,H2,4.8828125
2020,DK,69,H2,1.6666666666666667
2030,DK,69,H2,2.0833333333333335
2040,DK,69,H2,2.6041666666666665
2050,DK,69,H2,3.2552083333333335
2020,UK,69,H2,6.666666666666667
2030,UK,69,H2,8.333333333333334
2040,UK,69,H2,10.416666666666666
2050,UK,69,H2,13.020833333333334
2020,DE,69,Mobility,2.8680000000000003
2030,DE,69,Mobility,3.2982000000000005
2040,DE,69,Mobility,3.79293
2050,DE,69,Mobility,4.3618695
2020,FR,69,Mobility,2.39
2030,FR,69,Mobility,2.7485000000000004
2040,FR,69,Mobility,3.160775
2050,FR,69,Mobility,3.6348912500000004
2020,NO,69,Mobility,0.39435000000000003
2030,NO,69,Mobility,0.45350250000000003
2040,NO,69,Mobility,0.5215278750000001
2050,NO,69,Mobility,0.5997570562500001
2020,DK,69,Mobility,0.4302
2030,DK,69,Mobility,0.49473000000000006
2040,DK,69,Mobility,0.5689395
2050,DK,69,Mobility,0.654280425
2020,UK,69,Mobility,2.1510000000000002
2030,UK,69,Mobility,2.47365
2040,UK,69,Mobility,2.8446975
2050,UK,69,Mobility,3.2714021250000003
2020,DE,69,Biomass,0.0
2030,DE,69,Biomass,0.0
2040,DE,69,Biomass,0.0
2050,DE,69,Biomass,0.0
2020,FR,69,Biomass,0.0
2030,FR,69,Biomass,0.0
2040,FR,69,Biomass,0.0
2050,FR,69,Biomass,0.0
2020,NO,69,Biomass,0.0
